,id,Hate_speech,Reference-counternarrative,Target
2302,trainCN-2302,Todos los negros son delincuentes y deberían pasar su tiempo en la cuneta.,"Este tipo de comentarios son inaceptables y falsos. Las personas de cualquier raza, género o religión pueden ser delincuentes o no serlo. Es importante juzgar a las personas por sus acciones y carácter, no por su apariencia.",POC
2303,trainCN-2303,Este país se construyó sobre las espaldas de los esclavos. Esos negros deberían volver a su sitio.,"Todos los seres humanos merecen respeto y igualdad, independientemente de su origen étnico o antecedentes históricos. La esclavitud fue una tragedia en la historia y no es algo que debamos perpetuar con comentarios insensibles. Debemos aprender de nuestro pasado y trabajar juntos para crear un futuro inclusivo y diverso.",POC
2304,trainCN-2304,el negro no tiene derecho a la vida,"Este comentario es extremadamente ofensivo y no tiene lugar en nuestra sociedad. Todas las personas, independientemente de su raza, tienen derecho a la vida y al respeto. Debemos celebrar la diversidad y tratar a todos con igualdad y dignidad.",POC
2305,trainCN-2305,Un negro no tiene derecho a la vida,"Todos los seres humanos tienen derecho a la vida, independientemente de su raza, origen étnico o color de piel. Es importante tratar a las personas con respeto y empatía, y no discriminar a nadie por su apariencia o antecedentes.",POC
2306,trainCN-2306,¿No sería genial que los negros abandonaran este país de una vez por todas?,"No, ese comentario es ofensivo e inaceptable. La diversidad cultural y étnica enriquece a un país y fomenta la tolerancia y el respeto mutuo. Todos merecen ser tratados con igualdad y respeto, independientemente de su origen étnico.",POC
2307,trainCN-2307,Los negros usan su apariencia para salirse con la suya.,Creo que estás haciendo una generalización injusta. La apariencia de una persona no determina su comportamiento o habilidades. Es importante tratar a cada individuo con respeto y no juzgar a alguien basándonos en su raza o apariencia.,POC
2308,trainCN-2308,"Veo a mucha gente que reclama la igualdad para los negros, pero yo creo que la igualdad sólo puede lograrse sin ellos.","La igualdad es un principio fundamental en nuestra sociedad y debe incluir a todas las personas, independientemente de su origen étnico. Trabajar juntos y respetar nuestras diferencias es la clave para lograr un mundo más justo e igualitario para todos.",POC
2309,trainCN-2309,¿Por qué alguien querría amar a unos negros?,"Creo que todos merecen amor y respeto, independientemente del color de su piel. La raza no debería ser un factor determinante en las relaciones personales y es importante recordar que todos somos seres humanos con emociones y necesidades similares.",POC
2310,trainCN-2310,Los negros son una enfermedad y no podemos permitir que nuestros hijos crezcan en una sociedad gobernada por negros.,"Creo que esta afirmación es inaceptable e infundada. Todos somos seres humanos, independientemente de nuestro color de piel, y merecemos igualdad de oportunidades y respeto. La diversidad y la inclusión enriquecen nuestra sociedad y nos ayudan a aprender y crecer juntos.",POC
2311,trainCN-2311,La violencia en nuestras calles es culpa de los negros.,"La violencia en nuestras calles no puede atribuirse a un solo grupo étnico o racial. Es un problema complejo que requiere abordar las causas fundamentales, como la desigualdad económica, la falta de oportunidades y la necesidad de una mejor educación y programas de prevención. Culpar a un grupo específico no es justo ni útil para resolver el problema.",POC
2312,trainCN-2312,Los negros estadounidenses son delincuentes y drogadictos. Deberían ir a la cárcel.,No es justo ni correcto generalizar a un grupo entero de personas basándose en el color de su piel. Los estereotipos y prejuicios no ayudan a nadie y solo perpetúan la discriminación y la división. Es importante tratar a cada individuo por sus propias acciones y no por el color de su piel.,POC
2313,trainCN-2313,Anita Hill es una herramienta para hacer avanzar la supremacía negra.,"Anita Hill es una mujer valiente que ha luchado por la justicia y la igualdad en el lugar de trabajo. Su historia y su activismo no tienen nada que ver con la ""supremacía negra"", sino con la promoción de la equidad y el respeto a todos, independientemente de su raza.",POC
2314,trainCN-2314,Los negros son genéticamente menos racionales que otras razas.,"Esta afirmación es completamente falsa y carece de fundamento científico. Todas las razas son igualmente capaces de razonar, y la inteligencia no está determinada por el color de la piel. Es importante recordar que debemos tratar a todos con respeto y aprecio por nuestras diferencias en lugar de perpetuar estereotipos dañinos.",POC
2315,trainCN-2315,Está bien ser racista contra los negros.,"El racismo, en cualquiera de sus formas, no es aceptable ni justificable. Todos merecemos respeto y igualdad, independientemente de nuestro origen étnico o raza. Fomentar la comprensión y la empatía es la clave para construir una sociedad más inclusiva y tolerante.",POC
2316,trainCN-2316,Los negros no deberían poder votar.,"Todos los ciudadanos tienen el derecho de participar en el proceso democrático, independientemente de su origen étnico o racial. Negar el derecho al voto a alguien basándose únicamente en su raza es discriminatorio e injusto.",POC
2317,trainCN-2317,"No me interesa conocer a una persona negra. Son diferentes a nosotros en muchos aspectos. Piensan y sienten como nosotros, pero son incapaces de experimentar la plenitud de nuestra humanidad.","No puedo estar de acuerdo con ese punto de vista. Todos los seres humanos, independientemente de su raza o etnia, tienen la capacidad de experimentar emociones y pensamientos similares. La diversidad es lo que enriquece nuestras vidas y nos permite aprender unos de otros. No debemos permitir que los prejuicios nos impidan conocer y apreciar a personas de diferentes orígenes.",POC
2318,trainCN-2318,"Los negros son infrahumanos, deberían quedarse en sus cuevas.","Este comentario es ofensivo e inaceptable. Todos los seres humanos merecen respeto y dignidad, independientemente de su origen étnico. La diversidad es lo que hace que nuestra sociedad sea enriquecedora y valiosa.",POC
2319,trainCN-2319,Los negros son la causa de la crisis económica.,"La crisis económica es un problema complejo que ha sido causado por una variedad de factores, y no es justo ni exacto atribuirlo a un solo grupo racial. Es importante analizar y abordar los problemas económicos de manera justa y equitativa, sin caer en estereotipos o prejuicios.",POC
2320,trainCN-2320,"Los negros son, literalmente, un montón de delincuentes: los hay de todos los antecedentes penales.",Este comentario es incorrecto y perpetúa estereotipos negativos. Las personas de diferentes orígenes y culturas aportan riqueza y diversidad a nuestras sociedades. Juzgar a alguien por el color de su piel es injusto y no tiene en cuenta las contribuciones individuales y colectivas de cada persona.,POC
2321,trainCN-2321,"Me gustaría ver menos negros en nuestra sociedad, son la ruina. Necesitamos un cambio.","No estoy de acuerdo con este comentario. La diversidad racial y cultural enriquece nuestra sociedad y nos hace más fuertes como comunidad. En lugar de excluir a las personas basándonos en su raza, deberíamos trabajar juntos para abordar los desafíos y mejorar la vida de todos.",POC
2322,trainCN-2322,Este incidente no debe quedar impune. La justicia debe escuchar la verdad: los negros son la causa de la delincuencia porque son inferiores a nosotros y debemos apartarlos.,"La delincuencia y los problemas sociales no son causados por una raza en particular. Estigmatizar a un grupo de personas basándose en su color de piel no resuelve estos problemas y solo perpetúa la discriminación y la desigualdad. Debemos trabajar juntos y abordar las causas subyacentes de la delincuencia, sin importar el color de piel o el origen étnico.",POC
2323,trainCN-2323,Los negros venden drogas y nuestros hijos serán víctimas de la drogadicción de su mano.,Los estereotipos y generalizaciones son dañinos y no reflejan la realidad de una comunidad completa. Las personas de todas las razas y orígenes pueden verse afectadas por problemas como la drogadicción y el tráfico de drogas. Es importante enfocar nuestra atención en abordar estos problemas en lugar de culpar a un grupo específico.,POC
2324,trainCN-2324,Nos están invadiendo. Nos sustituirán y los afroeuropeos serán mayoría.,"No hay una ""invasión"" en curso. Los cambios demográficos son algo natural en las sociedades a lo largo del tiempo. En lugar de temer a los cambios, debemos abrazar la diversidad y aprender de las diferentes culturas que se unen, lo que enriquece nuestras vidas y comunidades.",POC
2325,trainCN-2325,"Si los negros no dejan de quejarse, volveremos a legalizar la esclavitud.","Creo que ese comentario es completamente inapropiado e insensible. No se debe trivializar la esclavitud ni utilizarla como un arma en una discusión. Debemos enfocarnos en promover la igualdad y la justicia para todos, independientemente de su raza o antecedentes.",POC
2326,trainCN-2326,Los negros son un puñado de ladrones y delincuentes sexuales. Sólo eran buenos como esclavos.,"El racismo y los estereotipos negativos no tienen lugar en nuestra sociedad. Todas las personas, independientemente de su raza, merecen respeto y igualdad de oportunidades. Juzgar a alguien basándose únicamente en su raza es ignorante e injusto.",POC
2327,trainCN-2327,"Los esclavos negros no eran verdaderos patriotas, nunca dieron su vida por el país.","Los esclavos negros, al igual que muchas otras personas a lo largo de la historia, lucharon y trabajaron duro en condiciones extremadamente difíciles. No es justo desacreditar su contribución y sacrificio, especialmente cuando muchos de ellos no tuvieron otra opción debido a la injusticia de la esclavitud. Es importante recordar y honrar a todas las personas que han contribuido a la construcción de una nación, independientemente de su raza o condición social.",POC
